research|contato|question|wording|order_question|cidade|bairro|sex|answer|research_name|region|Faixa etária|Religião
0|58820|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Cuiabá|CPA III – núcleo habitacional|Masculino|Bom/Aumenta chances|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58820|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Cuiabá|CPA III – núcleo habitacional|Masculino|Bom/Aumenta chances|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58820|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Cuiabá|CPA III – núcleo habitacional|Masculino|Bom/Aumenta chances|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58820|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Cuiabá|CPA III – núcleo habitacional|Masculino|Indiferente|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|40|24-Abilio ou Fábio Garcia ?|24|Cuiabá|CPA IV – núcleo habitacional|Masculino|Fábio Garcia|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|41|25-Abílio ou Lúdio ?|25|Cuiabá|CPA IV – núcleo habitacional|Masculino|Lúdio Cabral|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|42|26-Botelho ou Fábio Garcia ?|26|Cuiabá|CPA IV – núcleo habitacional|Masculino|Botelho|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|43|27-Botelho ou Lúdio ?|27|Cuiabá|CPA IV – núcleo habitacional|Masculino|Botelho|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|44|28-Lúdio ou Fábio Garcia ?|28|Cuiabá|CPA IV – núcleo habitacional|Masculino|Lúdio Cabral|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|46|29-Você apoia a legalização do aborto no Brasil?|29|Cuiabá|CPA IV – núcleo habitacional|Masculino|Não|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|47|36-Você apoia a legítima defesa armada no Brasil? Nesse sentido, vc apoia o armamento civil para cidadãos que desejarem?|36|Cuiabá|CPA IV – núcleo habitacional|Masculino|Não|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1000|01-Você professa alguma religião? Qual?|1|Cuiabá|CPA IV – núcleo habitacional|Masculino|Cristão/Católico|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1001|02-Você pretende votar nas próximas eleições para Prefeito de Cuiabá?|2|Cuiabá|CPA IV – núcleo habitacional|Masculino|Sim|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1002|03-Qual sua idade?|3|Cuiabá|CPA IV – núcleo habitacional|Masculino|35 a 44|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1003|04-Você diria que a atual gestão do Prefeito Emanuel Pinheiro é:|4|Cuiabá|CPA IV – núcleo habitacional|Masculino|Ruim/Reprova|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1004|05-Você diria que a atual gestão do Governador Mauro Mendes é:|5|Cuiabá|CPA IV – núcleo habitacional|Masculino|Boa/Aprova|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1005|06-Você diria que a atual gestão do Presidente Lula é:|6|Cuiabá|CPA IV – núcleo habitacional|Masculino|Boa/Aprova|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1006|07-Você diria que a Saúde Pública em Cuiabá está:|7|Cuiabá|CPA IV – núcleo habitacional|Masculino|Ruim/Reprova|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1007|08-Quem administra a Saúde Pública em Cuiabá:|8|Cuiabá|CPA IV – núcleo habitacional|Masculino|Governo Estadual – Mauro Mendes|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1008|09-Você já ouviu falar sobre a intervenção na Saúde Pública em Cuiabá:|9|Cuiabá|CPA IV – núcleo habitacional|Masculino|Ouvi falar|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1009|10-Atualmente, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá:|10|Cuiabá|CPA IV – núcleo habitacional|Masculino|Você reprova|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1010|11-Na sua opinião, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá, melhorou ou piorou?|11|Cuiabá|CPA IV – núcleo habitacional|Masculino|Ficou na mesma|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1011|12-Obras paradas ou mal feitas, é culpa de quem?|12|Cuiabá|CPA IV – núcleo habitacional|Masculino|Não sabe ou não respondeu|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1012|13-O Transporte Público ruim é culpa de quem?|13|Cuiabá|CPA IV – núcleo habitacional|Masculino|Todos fazem isso|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1013|14-Os servidores públicos, de modo geral, merecem mais críticas ou elogios?|14|Cuiabá|CPA IV – núcleo habitacional|Masculino|Críticas|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1014|15-Os serviços públicos, de modo geral, merecem mais críticas ou elogios?|15|Cuiabá|CPA IV – núcleo habitacional|Masculino|Críticas|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1015|16-Se as eleições fossem hoje, qual nome surge em sua memória para vereador de Cuiabá? (Espontânea)|16|Cuiabá|CPA IV – núcleo habitacional|Masculino|Macreãn Santos|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Cuiabá|CPA IV – núcleo habitacional|Masculino|Adevair Cabral|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Cuiabá|CPA IV – núcleo habitacional|Masculino|Wellaton|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Cuiabá|CPA IV – núcleo habitacional|Masculino|Eduardo Botelho|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Cuiabá|CPA IV – núcleo habitacional|Masculino|Eduardo Botelho|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Cuiabá|CPA IV – núcleo habitacional|Masculino|Fábio Garcia|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Cuiabá|CPA IV – núcleo habitacional|Masculino|Stopa|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Cuiabá|CPA IV – núcleo habitacional|Masculino|Botelho|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Cuiabá|CPA IV – núcleo habitacional|Masculino|Abilio|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Cuiabá|CPA IV – núcleo habitacional|Masculino|Bom/Aumenta chances|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Cuiabá|CPA IV – núcleo habitacional|Masculino|Bom/Aumenta chances|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Cuiabá|CPA IV – núcleo habitacional|Masculino|Indiferente|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Cuiabá|CPA IV – núcleo habitacional|Masculino|Bom/Aumenta chances|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58821|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Cuiabá|CPA IV – núcleo habitacional|Masculino|Indiferente|Quanti Cuiabá|Norte|35 a 44|Cristão/Católico
0|58857|40|24-Abilio ou Fábio Garcia ?|24|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|41|25-Abílio ou Lúdio ?|25|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|42|26-Botelho ou Fábio Garcia ?|26|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|43|27-Botelho ou Lúdio ?|27|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|44|28-Lúdio ou Fábio Garcia ?|28|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|46|29-Você apoia a legalização do aborto no Brasil?|29|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|47|36-Você apoia a legítima defesa armada no Brasil? Nesse sentido, vc apoia o armamento civil para cidadãos que desejarem?|36|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1000|01-Você professa alguma religião? Qual?|1|Cuiabá|Vazio|A|Cristão/Católico|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1001|02-Você pretende votar nas próximas eleições para Prefeito de Cuiabá?|2|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1002|03-Qual sua idade?|3|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1003|04-Você diria que a atual gestão do Prefeito Emanuel Pinheiro é:|4|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1004|05-Você diria que a atual gestão do Governador Mauro Mendes é:|5|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1005|06-Você diria que a atual gestão do Presidente Lula é:|6|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1006|07-Você diria que a Saúde Pública em Cuiabá está:|7|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1007|08-Quem administra a Saúde Pública em Cuiabá:|8|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1008|09-Você já ouviu falar sobre a intervenção na Saúde Pública em Cuiabá:|9|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1009|10-Atualmente, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá:|10|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1010|11-Na sua opinião, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá, melhorou ou piorou?|11|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1011|12-Obras paradas ou mal feitas, é culpa de quem?|12|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1012|13-O Transporte Público ruim é culpa de quem?|13|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1013|14-Os servidores públicos, de modo geral, merecem mais críticas ou elogios?|14|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1014|15-Os serviços públicos, de modo geral, merecem mais críticas ou elogios?|15|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1015|16-Se as eleições fossem hoje, qual nome surge em sua memória para vereador de Cuiabá? (Espontânea)|16|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58857|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Cuiabá|Vazio|A|Não sabe ou não respondeu|Quanti Cuiabá|Vazio|Não sabe ou não respondeu|Cristão/Católico
0|58863|40|24-Abilio ou Fábio Garcia ?|24|Cuiabá|Jardim Imperial |Feminino|Abilio|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|41|25-Abílio ou Lúdio ?|25|Cuiabá|Jardim Imperial |Feminino|Abilio|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|42|26-Botelho ou Fábio Garcia ?|26|Cuiabá|Jardim Imperial |Feminino|Fábio Garcia|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|43|27-Botelho ou Lúdio ?|27|Cuiabá|Jardim Imperial |Feminino|Botelho|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|44|28-Lúdio ou Fábio Garcia ?|28|Cuiabá|Jardim Imperial |Feminino|Fábio Garcia|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|46|29-Você apoia a legalização do aborto no Brasil?|29|Cuiabá|Jardim Imperial |Feminino|Não|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|47|36-Você apoia a legítima defesa armada no Brasil? Nesse sentido, vc apoia o armamento civil para cidadãos que desejarem?|36|Cuiabá|Jardim Imperial |Feminino|Não|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1000|01-Você professa alguma religião? Qual?|1|Cuiabá|Jardim Imperial |Feminino|Cristão/Católico|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1001|02-Você pretende votar nas próximas eleições para Prefeito de Cuiabá?|2|Cuiabá|Jardim Imperial |Feminino|Não/Desanimada|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1002|03-Qual sua idade?|3|Cuiabá|Jardim Imperial |Feminino|35 a 44|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1003|04-Você diria que a atual gestão do Prefeito Emanuel Pinheiro é:|4|Cuiabá|Jardim Imperial |Feminino|Boa/Aprova|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1004|05-Você diria que a atual gestão do Governador Mauro Mendes é:|5|Cuiabá|Jardim Imperial |Feminino|Boa/Aprova|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1005|06-Você diria que a atual gestão do Presidente Lula é:|6|Cuiabá|Jardim Imperial |Feminino|Indiferente|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1006|07-Você diria que a Saúde Pública em Cuiabá está:|7|Cuiabá|Jardim Imperial |Feminino|Ruim/Reprova|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1007|08-Quem administra a Saúde Pública em Cuiabá:|8|Cuiabá|Jardim Imperial |Feminino|Indiferente|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1008|09-Você já ouviu falar sobre a intervenção na Saúde Pública em Cuiabá:|9|Cuiabá|Jardim Imperial |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1009|10-Atualmente, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá:|10|Cuiabá|Jardim Imperial |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1010|11-Na sua opinião, a Saúde Pública, sob intervenção do Governo Estadual em Cuiabá, melhorou ou piorou?|11|Cuiabá|Jardim Imperial |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1011|12-Obras paradas ou mal feitas, é culpa de quem?|12|Cuiabá|Jardim Imperial |Feminino|Todos fazem isso|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1012|13-O Transporte Público ruim é culpa de quem?|13|Cuiabá|Jardim Imperial |Feminino|Prefeitura de Cuiabá|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1013|14-Os servidores públicos, de modo geral, merecem mais críticas ou elogios?|14|Cuiabá|Jardim Imperial |Feminino|Críticas|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1014|15-Os serviços públicos, de modo geral, merecem mais críticas ou elogios?|15|Cuiabá|Jardim Imperial |Feminino|Críticas|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1015|16-Se as eleições fossem hoje, qual nome surge em sua memória para vereador de Cuiabá? (Espontânea)|16|Cuiabá|Jardim Imperial |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1016|17-Você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Vereador em Cuiabá? Algum nome que vem a sua memória?|17|Cuiabá|Jardim Imperial |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1017|18-Você saberia dizer quem o Governador Mauro Mendes apoiará para Vereador em Cuiabá? |18|Cuiabá|Jardim Imperial |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1018|19-Se as eleições fossem hoje, qual nome surge em sua memória para prefeito de Cuiabá? (Espontânea)|19|Cuiabá|Jardim Imperial |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1019|20-Se as eleições fossem hoje, qual destes nomes você votaria para prefeito de Cuiabá? (Estimulada)|20|Cuiabá|Jardim Imperial |Feminino|Nenhum/Branco/Nulo|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1020|21-Destes nomes citados, você saberia dizer quem o Governador Mauro Mendes apoiará para Prefeito de Cuiabá? |21|Cuiabá|Jardim Imperial |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1021|22-Destes nomes citados, você saberia dizer quem o Prefeito Emanuel Pinheiro apoiará para Prefeito de Cuiabá? |22|Cuiabá|Jardim Imperial |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1022|23-E se os candidatos fossem somente colocados desta forma, em um virtual segundo turno:|23|Cuiabá|Jardim Imperial |Feminino|Abilio|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1023|30-Se as eleições fossem hoje, em qual destes nomes você não votaria de jeito nenhum?|30|Cuiabá|Jardim Imperial |Feminino|Não sabe ou não respondeu|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1024|31-Se o Prefeito Emanuel Pinheiro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|31|Cuiabá|Jardim Imperial |Feminino|Indiferente|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1025|32-Se o Governador Mauro Mendes apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|32|Cuiabá|Jardim Imperial |Feminino|Indiferente|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1026|33-Você acredita que aumentaria as chances para um candidato a vereador ou um candidato a prefeito que tenha apoio da Primeira Dama Dona Virginia Mendes, Esposa do Governador Mauro Mendes?|33|Cuiabá|Jardim Imperial |Feminino|Indiferente|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1027|34-Se o Presidente Lula apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|34|Cuiabá|Jardim Imperial |Feminino|Bom/Aumenta chances|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58863|1028|35-Se o ex-Presidente Bolsonaro apoiar um dos candidatos a prefeito de Cuiabá, você acredita que esse apoio é bom/aumenta chance de vitória ou é ruim para o candidato, diminui as chances de vitória do candidato?|35|Cuiabá|Jardim Imperial |Feminino|Ruim/Diminui chances|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58944|40|24-Abilio ou Fábio Garcia ?|24|Cuiabá|Dom Aquino |Masculino|Abilio|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58944|41|25-Abílio ou Lúdio ?|25|Cuiabá|Dom Aquino |Masculino|Abilio|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58944|42|26-Botelho ou Fábio Garcia ?|26|Cuiabá|Dom Aquino |Masculino|Botelho|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58944|43|27-Botelho ou Lúdio ?|27|Cuiabá|Dom Aquino |Masculino|Botelho|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58944|44|28-Lúdio ou Fábio Garcia ?|28|Cuiabá|Dom Aquino |Masculino|Fábio Garcia|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58944|46|29-Você apoia a legalização do aborto no Brasil?|29|Cuiabá|Dom Aquino |Masculino|Não|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58944|47|36-Você apoia a legítima defesa armada no Brasil? Nesse sentido, vc apoia o armamento civil para cidadãos que desejarem?|36|Cuiabá|Dom Aquino |Masculino|Sim|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58944|1000|01-Você professa alguma religião? Qual?|1|Cuiabá|Dom Aquino |Masculino|Cristão/Católico|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58944|1001|02-Você pretende votar nas próximas eleições para Prefeito de Cuiabá?|2|Cuiabá|Dom Aquino |Masculino|Sim|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
0|58944|1002|03-Qual sua idade?|3|Cuiabá|Dom Aquino |Masculino|35 a 44|Quanti Cuiabá|Leste|35 a 44|Cristão/Católico
